[2023-06-26 21:55:17,766] Register - Step 01: Navigate to 'Register' page
[2023-08-14 21:52:24,350] Search Post - Step 05: Verify Search table contains: 'Vu Admin'
[2023-08-14 21:52:24,424]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:52:24,424] Search Post - Step 05: Open end User Site
[2023-08-14 21:52:25,589] Search Post - Step 06: Verify post infor displayed at HomePage
[2023-08-14 21:52:25,659]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:52:25,722]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:52:25,807]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:35,728] Pre-condition - Step 01: Open browser and admin site
[2023-08-14 21:53:41,135] Pre-conditions - Step 02: Enter Username textbox with value: vunguyen
[2023-08-14 21:53:41,306] Pre-conditions - Step 03: Enter Password textbox with value: Nguyenquocvu.111
[2023-08-14 21:53:41,448] Pre-conditions - Step 03: Click to 'Log in' button
[2023-08-14 21:53:43,774] Pre-condition - Step 03: Verify that Navigate to Admin Dashboard page successfully
[2023-08-14 21:53:43,867]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:43,933] Create Post - Step 01: Click to 'Post' Menu link
[2023-08-14 21:53:45,142] Create Post - Step 02: Get 'Search Posts' page Url
[2023-08-14 21:53:45,150] Create Post - Step 02: Click to 'Add New' button
[2023-08-14 21:53:47,481] Create Post - Step 03: Enter to post title
[2023-08-14 21:53:48,815] Create Post - Step 04: Enter to body
[2023-08-14 21:53:50,186] Create Post - Step 05: Click to 'Publish' button
[2023-08-14 21:53:50,494] Create Post - Step 05: Click to Confirm 'Publish' button
[2023-08-14 21:53:50,702] Create Post - Step 05: Verify 'Posted Published' message is displayed
[2023-08-14 21:53:52,347]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:52,465] Search Post - Step 01: Click to 'Publish' button
[2023-08-14 21:53:53,610] Search Post - Step 02: Enter to Search textbox with value: Live coding Title 32580
[2023-08-14 21:53:53,792] Search Post - Step 03: Click to Search Posts button
[2023-08-14 21:53:55,696] Search Post - Step 04: Verify Search table contains: 'Live coding Title 32580'
[2023-08-14 21:53:55,823]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:55,823] Search Post - Step 05: Verify Search table contains: 'Vu Admin'
[2023-08-14 21:53:55,919]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:55,919] Search Post - Step 05: Open end User Site
[2023-08-14 21:53:56,996] Search Post - Step 06: Verify post infor displayed at HomePage
[2023-08-14 21:53:57,088]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:57,150]  -------------------------- PASSED -------------------------- 
[2023-08-14 21:53:57,215]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:02:48,853] Pre-condition - Step 01: Open browser and admin site
[2023-08-14 22:02:54,049] Pre-conditions - Step 02: Enter Username textbox with value: vunguyen
[2023-08-14 22:02:54,217] Pre-conditions - Step 03: Enter Password textbox with value: Nguyenquocvu.111
[2023-08-14 22:02:54,345] Pre-conditions - Step 03: Click to 'Log in' button
[2023-08-14 22:02:56,854] Pre-condition - Step 03: Verify that Navigate to Admin Dashboard page successfully
[2023-08-14 22:02:56,944]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:02:57,012] Create Post - Step 01: Click to 'Post' Menu link
[2023-08-14 22:02:59,017] Create Post - Step 02: Get 'Search Posts' page Url
[2023-08-14 22:02:59,027] Create Post - Step 02: Click to 'Add New' button
[2023-08-14 22:03:01,466] Create Post - Step 03: Enter to post title
[2023-08-14 22:03:02,820] Create Post - Step 04: Enter to body
[2023-08-14 22:03:04,210] Create Post - Step 05: Click to 'Publish' button
[2023-08-14 22:03:04,920] Create Post - Step 05: Click to Confirm 'Publish' button
[2023-08-14 22:03:05,258] Create Post - Step 05: Verify 'Posted Published' message is displayed
[2023-08-14 22:03:07,218]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:07,355] Search Post - Step 01: Click to 'Publish' button
[2023-08-14 22:03:08,676] Search Post - Step 02: Enter to Search textbox with value: Live coding Title 79768
[2023-08-14 22:03:08,860] Search Post - Step 03: Click to Search Posts button
[2023-08-14 22:03:10,912] Search Post - Step 04: Verify Search table contains: 'Live coding Title 79768'
[2023-08-14 22:03:10,994]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:10,995] Search Post - Step 05: Verify Search table contains: 'Vu Admin'
[2023-08-14 22:03:11,073]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:11,073] Search Post - Step 05: Open end User Site
[2023-08-14 22:03:12,193] Search Post - Step 06: Verify post infor displayed at HomePage
[2023-08-14 22:03:12,285]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:12,346]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:12,440]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:12,518]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:12,518] Search Post - Step 06: Click to Post title
[2023-08-14 22:03:13,685] Search Post - Step 06: Verify Post infor displayed at Post details page
[2023-08-14 22:03:13,757]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:13,820]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:13,883]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:03:13,949]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:09:47,912] Pre-condition - Step 01: Open browser and admin site
[2023-08-14 22:09:53,087] Pre-conditions - Step 02: Enter Username textbox with value: vunguyen
[2023-08-14 22:09:53,281] Pre-conditions - Step 03: Enter Password textbox with value: Nguyenquocvu.111
[2023-08-14 22:09:53,423] Pre-conditions - Step 03: Click to 'Log in' button
[2023-08-14 22:09:55,738] Pre-condition - Step 03: Verify that Navigate to Admin Dashboard page successfully
[2023-08-14 22:09:55,811]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:09:55,901] Create Post - Step 01: Click to 'Post' Menu link
[2023-08-14 22:09:57,158] Create Post - Step 02: Get 'Search Posts' page Url
[2023-08-14 22:09:57,167] Create Post - Step 02: Click to 'Add New' button
[2023-08-14 22:09:59,719] Create Post - Step 03: Enter to post title
[2023-08-14 22:10:01,087] Create Post - Step 04: Enter to body
[2023-08-14 22:10:02,715] Create Post - Step 05: Click to 'Publish' button
[2023-08-14 22:10:03,511] Create Post - Step 05: Click to Confirm 'Publish' button
[2023-08-14 22:10:03,772] Create Post - Step 05: Verify 'Posted Published' message is displayed
[2023-08-14 22:10:05,695]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:05,810] Search Post - Step 01: Click to 'Publish' button
[2023-08-14 22:10:07,035] Search Post - Step 02: Enter to Search textbox with value: Live coding Title 91181
[2023-08-14 22:10:07,221] Search Post - Step 03: Click to Search Posts button
[2023-08-14 22:10:09,235] Search Post - Step 04: Verify Search table contains: 'Live coding Title 91181'
[2023-08-14 22:10:09,334]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:09,334] Search Post - Step 05: Verify Search table contains: 'Vu Admin'
[2023-08-14 22:10:09,411]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:09,411] Search Post - Step 05: Open end User Site
[2023-08-14 22:10:10,616] Search Post - Step 06: Verify post infor displayed at HomePage
[2023-08-14 22:10:10,693]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:10,758]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:10,835]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:10,899]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:10,899] Search Post - Step 06: Click to Post title
[2023-08-14 22:10:12,101] Search Post - Step 06: Verify Post infor displayed at Post details page
[2023-08-14 22:10:12,166]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:12,229]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:12,291]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:12,351]  -------------------------- PASSED -------------------------- 
[2023-08-14 22:10:12,369] OS name = Windows 10
[2023-08-14 22:10:12,370] Driver instance name = chromedriver: chrome on windows (5e6ed50c1c06d81a4bd534f841e568e0)
[2023-08-15 21:03:03,126] Pre-condition - Step 01: Open browser and admin site
[2023-08-15 21:03:09,185] Pre-conditions - Step 02: Enter Username textbox with value: vunguyen
[2023-08-15 21:03:09,378] Pre-conditions - Step 03: Enter Password textbox with value: Nguyenquocvu.111
[2023-08-15 21:03:09,517] Pre-conditions - Step 03: Click to 'Log in' button
[2023-08-15 21:03:12,134] Pre-condition - Step 03: Verify that Navigate to Admin Dashboard page successfully
[2023-08-15 21:03:12,212]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:12,291] Create Post - Step 01: Click to 'Post' Menu link
[2023-08-15 21:03:13,557] Create Post - Step 02: Get 'Search Posts' page Url
[2023-08-15 21:03:13,564] Create Post - Step 02: Click to 'Add New' button
[2023-08-15 21:03:16,009] Create Post - Step 03: Enter to post title
[2023-08-15 21:03:17,377] Create Post - Step 04: Enter to Post body with value: Live coding Body 1153
[2023-08-15 21:03:18,548] Create Post - Step 05: Click to 'Publish' button
[2023-08-15 21:03:19,199] Create Post - Step 05: Click to Confirm 'Publish' button
[2023-08-15 21:03:19,411] Create Post - Step 05: Verify 'Posted Published' message is displayed
[2023-08-15 21:03:21,018]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:21,132] Search Post - Step 01: Open 'Search Posts' Page
[2023-08-15 21:03:23,335] Search Post - Step 02: Enter to Search textbox with value: Live coding Title 1153
[2023-08-15 21:03:23,526] Search Post - Step 03: Click to Search Posts button
[2023-08-15 21:03:25,375] Search Post - Step 04: Verify Search table contains: 'Live coding Title 1153'
[2023-08-15 21:03:25,497]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:25,497] Search Post - Step 05: Verify Search table contains: 'Vu Admin'
[2023-08-15 21:03:25,591]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:25,591] Search Post - Step 05: Open end User Site
[2023-08-15 21:03:28,229] Search Post - Step 06: Verify post infor displayed at HomePage
[2023-08-15 21:03:28,288]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:28,352]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:28,416]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:28,477]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:28,477] Search Post - Step 06: Click to Post title
[2023-08-15 21:03:29,686] Search Post - Step 06: Verify Post infor displayed at Post details page
[2023-08-15 21:03:29,754]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:29,815]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:29,880]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:29,942]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:03:29,947] Edit Post - Step 01: Open browser and admin site
[2023-08-15 21:03:31,085] Edit Post - Step 03: Click to 'Post' Menu link
[2023-08-15 21:03:32,128] Edit Post - Step 03: Enter to Search textbox with value: Live coding Title 1153
[2023-08-15 21:03:32,304] Edit Post - Step 04: Click to Search Posts button
[2023-08-15 21:03:34,122] Edit Post - Step 05: Click Post title detail link and navigate to Edit Post page
[2023-08-15 21:04:30,720] Pre-condition - Step 01: Open browser and admin site
[2023-08-15 21:04:36,717] Pre-conditions - Step 02: Enter Username textbox with value: vunguyen
[2023-08-15 21:04:36,884] Pre-conditions - Step 03: Enter Password textbox with value: Nguyenquocvu.111
[2023-08-15 21:04:37,044] Pre-conditions - Step 03: Click to 'Log in' button
[2023-08-15 21:04:41,479] Pre-condition - Step 03: Verify that Navigate to Admin Dashboard page successfully
[2023-08-15 21:04:41,591]  -------------------------- PASSED -------------------------- 
[2023-08-15 21:04:41,696] Create Post - Step 01: Click to 'Post' Menu link
[2023-08-15 21:04:43,437] Create Post - Step 02: Get 'Search Posts' page Url
[2023-08-15 21:04:43,444] Create Post - Step 02: Click to 'Add New' button
[2023-08-15 21:04:46,015] Create Post - Step 03: Enter to post title
[2023-08-15 21:04:47,406] Create Post - Step 04: Enter to Post body with value: Live coding Body 88515
[2023-08-15 21:04:48,761] Create Post - Step 05: Click to 'Publish' button
